,movie_id,movie_imdb_id,movie_name,language,overview,release_date,status,rating,vote_count,genre,runtime,poster_url
1041,316152,tt1124037,Free State of Jones,en,"In 1863, Mississippi farmer Newt Knight serves as a medic for the Confederate Army. Opposed to slavery, Knight would rather help the wounded than fight the Union. After his nephew dies in battle, Newt returns home to Jones County to safeguard his family but is soon branded an outlaw deserter. Forced to flee, he finds refuge with a group of runaway slaves hiding out in the swamps. Forging an alliance with the slaves and other farmers, Knight leads a rebellion that would forever change history.",2016-06-24,Released,6.7,1254,"Action, Drama, History, War, ",140,https://image.tmdb.org/t/p/original/pKhJLNHu5Aw8BgxOJ90lCmg0j0f.jpg
1042,11615,tt0289992,The Life of David Gale,en,A man against capital punishment is accused of murdering a fellow activist and is sent to death row.,2003-02-21,Released,7.425,1649,"Drama, Thriller, Crime, ",130,https://image.tmdb.org/t/p/original/7tcAvE82JyxIi79cwQV5br90KVz.jpg
1043,15927,tt0087892,A Passage to India,en,"Set during the period of growing influence of the Indian independence movement in the British Raj, the story begins with the arrival in India of a British woman, Miss Adela Quested, who is joining her fiancÃ©, a city magistrate named Ronny Heaslop. She and Ronny's mother, Mrs. Moore, befriend an Indian doctor, Aziz H. Ahmed.",1984-12-14,Released,6.898,220,"Drama, Adventure, History, ",163,https://image.tmdb.org/t/p/original/rvBWlGRKte2U6qElHV13h6JvmSe.jpg
1044,96724,tt1781769,Anna Karenina,en,"Trapped in a loveless marriage, aristocrat Anna Karenina enters into a life-changing affair with the affluent Count Vronsky.",2012-09-06,Released,6.746,1999,"Drama, Romance, ",130,https://image.tmdb.org/t/p/original/2DvjkCbmlg8sbBHZKUZvYPgsT5V.jpg
1045,241554,tt2199571,Run All Night,en,"Brooklyn mobster and prolific hit man Jimmy Conlon has seen better days. Longtime best friend of a mob boss, Jimmy is haunted by the sins of his pastâas well as a dogged police detective whoâs been one step behind Jimmy for 30 years. But when Jimmyâs estranged son becomes a target, Jimmy must make a choice between the crime family he chose and the real family he abandoned long ago. Now, with nowhere safe to turn, Jimmy has just one night to figure out exactly where his loyalties lie and to see if he can finally make things right.",2015-03-11,Released,6.404,2444,"Action, ",114,https://image.tmdb.org/t/p/original/frzdzHceByAIlwVKvSvY9zqpjyV.jpg
1046,2252,tt0765443,Eastern Promises,en,"A Russian teenager, living in London, dies during childbirth but leaves clues to a midwife in her journal, that could tie her child to a rape involving a violent Russian mob family.",2007-09-14,Released,7.368,2638,"Thriller, Crime, Mystery, ",101,https://image.tmdb.org/t/p/original/dpiJWb4NrWgcOg2rusuLhDM0hTm.jpg
1047,11968,tt0378109,Into the Blue,en,"When they take some friends on an extreme sport adventure, the last thing Jared and Sam expect to see below the shark-infested waters is a legendary pirate ship rumored to contain millions of dollars in gold. But their good fortune is short-lived, as a ruthless gang of criminals gets word of what they have uncovered.",2005-09-30,Released,5.857,1247,"Action, Thriller, Adventure, Crime, ",110,https://image.tmdb.org/t/p/original/h5oXcjRu0EOiAxSxYuGq58897tu.jpg
1048,10047,tt0151137,Joan of Arc,en,In 1429 a teenage girl from a remote French village stood before her King with a message she claimed came from God; that she would defeat the world's greatest army and liberate her country from its political and religious turmoil. Following her mission to reclaim god's diminished kingdom - through her amazing victories until her violent and untimely death.,1999-10-27,Released,6.4,1179,"Adventure, Drama, Action, History, War, ",158,https://image.tmdb.org/t/p/original/bR16gmwgnCD5e5UWPZHc1BsOsV0.jpg
1049,38319,tt1240982,Your Highness,en,"A fantasy movie about an arrogant, lazy prince and his more heroic brother who must complete a quest in order to save their father's kingdom.",2011-04-08,Released,5.321,1109,"Comedy, Fantasy, ",102,https://image.tmdb.org/t/p/original/bq3gU60TkgBjLUbxSSZVhDhlhmH.jpg
1050,69668,tt1462041,Dream House,en,"Publisher Will Atenton quits a lucrative job in New York to relocate his wife, Libby, and their daughters to a quaint town in New England. However, as they settle into their home the Atentons discover that a woman and her children were murdered there, and the surviving husband is the town's prime suspect. With help from a neighbor who was close to the murdered family, Will pieces together a horrifying chain of events.",2011-09-29,Released,6.1,1177,"Drama, Thriller, Mystery, ",84,https://image.tmdb.org/t/p/original/uQFbnBEYguc6EWYKG0Hgq4LVdc2.jpg
1051,9770,tt0119592,Mad City,en,A misguided museum guard who loses his job and then tries to get it back at gunpoint is thrown into the fierce world of ratings-driven TV gone mad.,1997-11-07,Released,6.2,249,"Action, Drama, Thriller, ",114,https://image.tmdb.org/t/p/original/wXb9KGqxyrAHNygRRI1HW1BhcU.jpg
1052,11212,tt0109190,Baby's Day Out,en,"Baby Bink couldn't ask for more: he has adoring (if somewhat sickly-sweet) parents, lives in a huge mansion, and he's just about to appear in the social pages of the paper. Unfortunately, not everyone in the world is as nice as Baby Bink's parentsâespecially the three enterprising kidnappers who pretend to be photographers from the newspaper. Successfully kidnapping Baby Bink, they have a harder time keeping hold of the rascal, who not only keeps one step ahead of them, but seems to be more than a little bit smarter than the three bumbling criminals.",1994-07-01,Released,6.3,1058,"Family, Comedy, Adventure, Crime, Drama, ",99,https://image.tmdb.org/t/p/original/21U2jwl36hoTHsXB3fDuIQkcchu.jpg
1053,10533,tt0114345,The Scarlet Letter,en,"Set in puritanical Boston in the mid 1600s, the story of seamstress Hester Prynne, who is outcast after she becomes pregnant by a respected reverend. She refuses to divulge the name of the father, is ""convicted"" of adultery and forced to wear a scarlet ""A"" until an Indian attack unites the Puritans and leads to a reevaluation of their laws and morals.",1995-10-13,Released,6.0,380,"Drama, Romance, ",135,https://image.tmdb.org/t/p/original/8gIU7O3oV6NyWUjlL6ppbpnIZLW.jpg
1054,38363,tt0977855,Fair Game,en,"Wife and mother Valerie Plame has a double life as a CIA operative, hiding her vocation from family and friends. Her husband, Joseph Wilson, writes a controversial article in The New York Times, refuting stories about the sale of enriched uranium to Iraq, Then Valerie's secret work and identity is leaked to the press. With her cover blown and other people endangered, Valerie's career and personal life begin to unravel.",2010-05-20,Released,6.491,627,"Drama, Thriller, ",108,https://image.tmdb.org/t/p/original/tX2cafjaDnEOi50xnUIloAc2fp2.jpg
1055,455957,tt3282076,Domino,en,"Seeking justice for his partnerâs murder by an ISIS member, a Copenhagen police officer finds himself caught in a cat and mouse game with a duplicitous CIA agent who is using the killer as a pawn to trap other ISIS members.",2019-05-31,Released,4.7,223,"Thriller, Action, Crime, ",89,https://image.tmdb.org/t/p/original/4ExrDZRhhmZkveXMjUzywc6266q.jpg
1056,11863,tt0113451,Jade,en,"Someone does a nasty hatchet job on a San Francisco big shot and the Assistant D.A. takes charge of the investigation. Through a web of blackmail and prostitution involving the Governor, an old lover of the law man emerges as a prime suspect and he has to deal with his personal feelings as well as the case.",1995-10-13,Released,5.4,188,"Thriller, Mystery, ",95,https://image.tmdb.org/t/p/original/lPkDrz6e5DWkKailsx3mIjtq0GF.jpg
1057,18501,tt1034032,Gamer,en,"Mind-control technology has taken society by a storm, a multiplayer on-line game called ""Slayers"" allows players to control human prisoners in mass-scale. Simon controls Kable, the online champion of the game. Kable's ultimate challenge becomes regaining his identity and independence by defeating the game's mastermind.",2009-09-03,Released,5.702,1982,"Action, Thriller, Science Fiction, ",95,https://image.tmdb.org/t/p/original/rfQtqLHeisaQ4HlYtNremtUl9oP.jpg
1058,109491,tt1559547,Beautiful Creatures,en,"Ethan Wate just wants to get to know Lena Duchannes better, but unbeknownst to him, Lena has strange powers.  As Lena's 16th birthday approaches she might decide her fate, to be good or evil.  A choice which will impact her relationship forever.",2013-02-13,Released,6.0,2582,"Fantasy, Drama, Romance, ",124,https://image.tmdb.org/t/p/original/t7PWQHpJHb2ozALCfaPaC5aHxBs.jpg
1059,3604,tt0080745,Flash Gordon,en,A football player and his mates travel to the planet Mongo and find themselves fighting the tyranny of Ming the Merciless to save Earth.,1980-09-01,Released,6.222,741,"Science Fiction, Adventure, ",111,https://image.tmdb.org/t/p/original/eTdEaRjtVnFbd5KVhxLRfbYW46e.jpg
1060,9275,tt0266452,Death to Smoochy,en,"Tells the story of Rainbow Randolph, the corrupt, costumed star of a popular children's TV show, who is fired over a bribery scandal and replaced by squeaky-clean Smoochy, a puffy fuscia rhinoceros. As Smoochy catapults to fame - scoring hit ratings and the affections of a network executive - Randolph makes the unsuspecting rhino the target of his numerous outrageous attempts to exact revenge and reclaim his status as America's sweetheart.",2002-03-28,Released,5.935,309,"Comedy, Crime, Drama, Thriller, ",109,https://image.tmdb.org/t/p/original/jLOgkwcXzlCmwjbWVaWS1vETutl.jpg
1061,329833,tt1608290,Zoolander 2,en,Derek and Hansel are modelling again when an opposing company attempts to take them out from the business.,2016-02-06,Released,4.8,1886,"Comedy, ",100,https://image.tmdb.org/t/p/original/n8AJzALlTPBwe9Tkv3tdxbiAr9i.jpg
1062,12634,tt0315824,The Big Bounce,en,"A small-time con artist and a Hawaiian real estate developer's mischievous, enterprising mistress team up for a potential $200,000 score.",2004-01-30,Released,4.9,201,"Comedy, Crime, ",88,https://image.tmdb.org/t/p/original/x03suj1pUhtafDDqeXc8cFkDQ7n.jpg
1063,10416,tt0181151,What Planet Are You From?,en,"A highly-evolved planet, whose denizens feel no emotion and reproduce by cloning, plans to take over Earth from the inside by sending an operative, fashioned with a humming, mechanical penis, to impregnate an earthling and stay until the birth. The alien, Harold Anderson, goes to Phoenix as a banker and sets to work finding a mate. His approaches to women are inept, and the humming phallus doesn't help, but on the advice of a banking colleague, he cruises an AA meeting, meets Susan, and somehow convinces her to marry. The clock starts to tick: will she conceive, have a baby, and lose Harold (and the child) to his planet before he discovers emotion and starts to care?",2000-03-03,Released,5.5,122,"Comedy, Drama, Romance, Science Fiction, ",105,https://image.tmdb.org/t/p/original/2VtgMZPj3uDLz0zOQqZ74SUZGK4.jpg
1064,47327,tt1502404,Drive Angry,en,"Milton is a hardened felon who has broken out of Hell, intent on finding the vicious cult who brutally murdered his daughter and kidnapped her baby. He joins forces with a sexy, tough-as-nails waitress, who's also seeking redemption of her own. Caught in a deadly race against time, Milton has three days to avoid capture, avenge his daughter's death, and save her baby before she's mercilessly sacrificed by the cult.",2011-02-24,Released,5.476,1542,"Fantasy, Thriller, Action, Crime, ",105,https://image.tmdb.org/t/p/original/88jM4h9Jd9NRjgq72kmJZ2jXyzN.jpg
1065,15268,tt0891592,Street Fighter: The Legend of Chun-Li,en,"When a teenager, Chun-Li witnesses the kidnapping of her father by wealthy crime lord M. Bison. When she grows up, she goes on a quest for vengeance and becomes the famous crime-fighter of the Street Fighter universe.",2009-02-27,Released,4.418,366,"Action, Adventure, Science Fiction, Thriller, ",97,https://image.tmdb.org/t/p/original/mLoSUrNME7L19fxu5dBUrU9UJ4h.jpg
1066,10796,tt0267804,The One,en,A sheriff's deputy fights an alternate universe version of himself who grows stronger with each alternate self he kills.,2001-11-02,Released,6.122,1265,"Action, Science Fiction, Thriller, ",87,https://image.tmdb.org/t/p/original/gcr3t71KmeXINemMrhaGBGVJPwW.jpg
1067,9548,tt0098987,The Adventures of Ford Fairlane,en,"To the Los Angeles elite, Ford Fairlane is known as ""Mr. Rock 'n' Roll Detective."" This loudmouthed ladies' man serves an exclusive rock star clientele, who depend on his keen eye and smug discretion. So when a heavy-metal musician dies mid-concert, Fairlane is on the case before the lights come up. But things turn shocking when radio personality Johnny Crunch hires Fairlane to find a missing groupie mere hours before he is electrocuted live on air.",1990-07-11,Released,6.0,164,"Action, Comedy, Thriller, Crime, Mystery, ",104,https://image.tmdb.org/t/p/original/u6accimG7LmroR8WgNklEJS7oFq.jpg
1068,18947,tt1131729,The Boat That Rocked,en,"The Boat That Rocked is an ensemble comedy, where the romance is between the young people of the 60s, and pop music. It's about a band of DJs that captivate Britain, playing the music that defines a generation and standing up to a government that  wanted control of popular culture via the British Broadcasting Corporation. Loosely based on the events in Britain in the 60's when the Labour government of Harold Wilson, wanted to bring the pirate radio stations under control, enough to see the passage of the Marine Broadcasting Offences Act on 15 August 1967. Also known as ""Pirate Radio"".",2009-04-01,Released,7.251,1807,"Drama, Comedy, ",135,https://image.tmdb.org/t/p/original/l7CBRLAXUnHi0kp2krhLtlJvtWI.jpg
1069,1900,tt0181865,Traffic,en,"An exploration of the United States of America's war on drugs from multiple perspectives. For the new head of the Office of National Drug Control Policy, the war becomes personal when he discovers his well-educated daughter is abusing cocaine within their comfortable suburban home. In Mexico, a flawed, but noble policeman agrees to testify against a powerful general in league with a cartel, and in San Diego, a drug kingpin's sheltered trophy wife must learn her husband's ruthless business after he is arrested, endangering her luxurious lifestyle.",2000-03-23,Released,7.071,1715,"Thriller, Drama, Crime, ",147,https://image.tmdb.org/t/p/original/jbccmnqE4oAPI67bApgt2JiRPz8.jpg
1070,1947,tt0350261,An Unfinished Life,en,"Stoic and heartbroken, Einar Gilkyson quietly lives in the rugged Wyoming ranchlands alongside his only trusted friend, Mitch Bradley. One day, the woman he blames for the death of his only son arrives at his door broke, desperate and with a granddaughter he's never known. But even as buried anger and accusations resurface, the way is opened for unexpected connection, adventure and forgiveness.",2005-09-09,Released,6.773,498,"Drama, ",108,https://image.tmdb.org/t/p/original/7ugLG1yF1l8HWYhmdmHHSC3kJ8b.jpg
1071,8054,tt1054606,The Imaginarium of Doctor Parnassus,en,A traveling theater company gives its audience much more than they were expecting.,2009-10-01,Released,6.368,2380,"Adventure, Fantasy, Mystery, ",123,https://image.tmdb.org/t/p/original/4MuHf7EoZdYAJQXuGSVF2KjyX1Z.jpg
1072,46829,tt1423894,Barney's Version,en,"The picaresque and touching story of the politically incorrect, fully lived life of the impulsive, irascible and fearlessly blunt Barney Panofsky.",2010-10-26,Released,7.102,361,"Comedy, Drama, ",134,https://image.tmdb.org/t/p/original/5Zk9AYPtacGiMnnd2q8mFfDe8ks.jpg
1073,146238,tt2364841,Runner Runner,en,"When a poor college student who cracks an online poker game goes bust, he arranges a face-to-face with the man he thinks cheated him, a sly offshore entrepreneur.",2013-09-24,Released,5.6,1082,"Crime, Thriller, Drama, ",91,https://image.tmdb.org/t/p/original/7xZY1BZWIgkKI2zSfE9qHiADaOF.jpg
1074,9989,tt0218817,Antitrust,en,A computer programmer's dream job at a hot Portland-based firm turns nightmarish when he discovers his boss has a secret and ruthless means of dispatching anti-trust problems.,2001-01-11,Released,6.0,414,"Action, Crime, Drama, ",108,https://image.tmdb.org/t/p/original/9PXyfcJe53A9qFkcj5dkTJwIWoS.jpg
1075,198184,tt1823672,Chappie,en,"Every child comes into the world full of promise, and none more so than Chappie: he is gifted, special, a prodigy. Like any child, Chappie will come under the influence of his surroundingsâsome good, some badâand he will rely on his heart and soul to find his way in the world and become his own man. But there's one thing that makes Chappie different from any one else: he is a robot.",2015-03-04,Released,6.772,6945,"Crime, Action, Science Fiction, ",120,https://image.tmdb.org/t/p/original/hpnuXlKKWznTgbheGe4iQXzkuwJ.jpg
1076,9481,tt0145681,The Bone Collector,en,"Rookie cop, Amelia Donaghy reluctantly teams with Lincoln Rhyme â formerly the department's top homicide detective but now paralyzed as a result of a spinal injury â to catch a grisly serial killer dubbed 'The Bone Collector'. The murderer's special signature is to leave tantalizing clues based on the grim remains of his crimes.",1999-11-04,Released,6.771,2851,"Drama, Mystery, Thriller, Crime, ",118,https://image.tmdb.org/t/p/original/4HiIegmRMV147NDLAEhXI8duho.jpg
1077,4547,tt0258000,Panic Room,en,"Trapped in their New York brownstone's panic room, a hidden chamber built as a sanctuary in the event of break-ins, newly divorced Meg Altman and her young daughter Sarah play a deadly game of cat-and-mouse with three intruders - Burnham, Raoul and Junior - during a brutal home invasion. But the room itself is the focal point because what the intruders really want is inside it.",2002-03-29,Released,6.744,4133,"Crime, Drama, Thriller, ",111,https://image.tmdb.org/t/p/original/cqyplJudphLfN7haFPF8cLL4uod.jpg
1078,708336,tt11082246,Return of the Tooth Fairy,en,"The Tooth Fairy is back. 15 years after the events of the first movie, Corey, now grown up but mentally scarred has gone to a class reunion. However, the Tooth Fairy is back, and this time - You better have flossed properly.",2020-06-15,Released,6.448,793,"Horror, ",91,https://image.tmdb.org/t/p/original/n8XFS2FVStaBPS2vLqUuH2bAjVf.jpg
1079,6415,tt0120188,Three Kings,en,"A group of American soldiers stationed in Iraq at the end of the Gulf War find a map they believe will take them to a huge cache of stolen Kuwaiti gold hidden near their base, and they embark on a secret mission that's destined to change everything.",1999-04-21,Released,6.622,1674,"Action, Comedy, War, ",114,https://image.tmdb.org/t/p/original/fClJQW8xn8wHOFqoA4jUn0PZh1f.jpg
1080,181283,tt1014763,Child 44,en,"Set in Stalin-era Soviet Union, a disgraced MGB agent is dispatched to investigate a series of child murders -- a case that begins to connect with the very top of party leadership.",2015-03-15,Released,6.261,1408,"Crime, Thriller, ",137,https://image.tmdb.org/t/p/original/qqGhMt31HVUN3WnH0L2r0OWq38E.jpg
1081,9896,tt0250687,Rat Race,en,"In an ensemble film about easy money, greed, manipulation and bad driving, a Las Vegas casino tycoon entertains his wealthiest high rollers -- a group that will bet on anything -- by pitting six ordinary people against each other in a wild dash for $2 million jammed into a locker hundreds of miles away. The tycoon and his wealthy friends monitor each racer's every move to keep track of their favorites. The only rule in this race is that there are no rules.",2001-08-17,Released,6.224,1456,"Adventure, Comedy, ",112,https://image.tmdb.org/t/p/original/8ghNCfFbCJjcNSz2K5jOC3eO6ZD.jpg
1082,167,tt0272152,K-PAX,en,"Prot is a patient at a mental hospital who claims to be from a far away planet. His psychiatrist tries to help him, only to begin to doubt his own explanations.",2001-10-22,Released,7.196,1921,"Science Fiction, Drama, ",120,https://image.tmdb.org/t/p/original/Ab4Gd2oQJsbVCRxG8fZdZ47Z77R.jpg
1083,11232,tt0035423,Kate & Leopold,en,"When her scientist ex-boyfriend discovers a portal to travel through time -- and brings back a 19th-century nobleman named Leopold to prove it -- a skeptical Kate reluctantly takes responsibility for showing Leopold the 21st century. The more time Kate spends with Leopold, the harder she falls for him. But if he doesn't return to his own time, his absence will forever alter history.",2001-12-25,Released,6.3,1132,"Comedy, Fantasy, Romance, ",118,https://image.tmdb.org/t/p/original/mUvikzKJJSg9khrVdxK8kg3TMHA.jpg
1084,1636,tt0230030,Bedazzled,en,"Elliot Richardson, a suicidal techno geek, is given seven wishes to turn his life around when he meets a very seductive Satan. The catch: his soul. Some of his wishes include a 7 foot basketball star, a rock star, and a hamburger. But, as could be expected, the Devil puts her own little twist on each of his fantasies.",2000-10-19,Released,6.009,1486,"Fantasy, Comedy, Romance, ",93,https://image.tmdb.org/t/p/original/9aIg9oKMetjfDUNH1jDJKiw2Qos.jpg
1085,2148,tt0087089,The Cotton Club,en,Harlem's legendary Cotton Club becomes a hotbed of passion and violence as the lives and loves of entertainers and gangsters collide.,1984-12-14,Released,6.6,307,"Crime, Drama, ",127,https://image.tmdb.org/t/p/original/qigf5fWSH1tw7z424UVKg71UIOS.jpg
1086,5176,tt0381849,3:10 to Yuma,en,"In Arizona in the late 1800s, infamous outlaw Ben Wade and his vicious gang of thieves and murderers have plagued the Southern Railroad. When Wade is captured, Civil War veteran Dan Evans, struggling to survive on his drought-plagued ranch, volunteers to deliver him alive to the ""3:10 to Yuma"", a train that will take the killer to trial.",2007-09-06,Released,7.187,2896,"Western, ",122,https://image.tmdb.org/t/p/original/voMB69AsLnPNmtfbrBl0lbeFKDH.jpg
1087,260346,tt2446042,Taken 3,en,"Ex-government operative Bryan Mills finds his life is shattered when he's falsely accused of a murder that hits close to home. As he's pursued by a savvy police inspector, Mills employs his particular set of skills to track the real killer and exact his unique brand of justice.",2014-12-16,Released,6.221,4962,"Thriller, Action, ",109,https://image.tmdb.org/t/p/original/vzvMXMypMq7ieDofKThsxjHj9hn.jpg
1088,1389,tt0120780,Out of Sight,en,"Meet Jack Foley, a smooth criminal who bends the law and is determined to make one last heist. Karen Sisco is a federal marshal who chooses all the right moves â¦ and all the wrong guys. Now they're willing to risk it all to find out if there's more between them than just the law.",1998-06-26,Released,6.654,993,"Romance, Comedy, Crime, ",123,https://image.tmdb.org/t/p/original/v49q7AMR3pB4M762woWB1NYMCLF.jpg
1089,9894,tt0115798,The Cable Guy,en,"When recently single Steven moves into his new apartment, cable guy Chip comes to hook him upâand doesn't let go. Initially, Chip is just overzealous in his desire to be Steven's pal, but when Steven tries to end the 'friendship', Chip shows his dark side. He begins stalking Steven, who's left to fend for himself because no one else can believe Chip's capable of such behaviour.",1996-06-10,Released,5.937,1942,"Comedy, Drama, Thriller, ",96,https://image.tmdb.org/t/p/original/5cZySBvy41eHTD5LyQn48aP444k.jpg
1090,9665,tt0097441,Glory,en,"Robert Gould Shaw leads the US Civil War's first all-black volunteer company, fighting prejudices of both his own Union army and the Confederates.",1989-12-15,Released,7.48,1247,"Drama, History, War, ",122,https://image.tmdb.org/t/p/original/pGDzBjZvzmSCIEduQBfESLMiwtp.jpg
1091,5393,tt0308353,Happily N'Ever After,en,"An alliance of evil-doers, led by Frieda, looks to take over Fairy Tale Land. But when Ella realizes her stepmother is out to ruin her storybook existence, she takes a dramatic turn and blossoms into the leader of the resistance effort.",2007-01-05,Released,4.923,366,"Adventure, Animation, Comedy, Family, Fantasy, ",87,https://image.tmdb.org/t/p/original/MjfHDN5WrV6RBVhCvfdlPpt7gH.jpg
1092,9095,tt0117002,Mary Reilly,en,"A housemaid falls in love with Dr. Jekyll and his darkly mysterious counterpart, Mr. Hyde.",1996-02-23,Released,5.9,256,"Drama, Horror, Thriller, History, ",104,https://image.tmdb.org/t/p/original/eAOPWQdwytdRaLK3VXi7JFJFqmj.jpg
1093,8874,tt0119738,My Best Friend's Wedding,en,"When she receives word that her longtime platonic pal Michael O'Neal is getting married to debutante Kimberly Wallace, food critic Julianne Potter realizes her true feelings for Michael -- and sets out to sabotage the wedding.",1997-06-19,Released,6.609,2171,"Comedy, Romance, ",105,https://image.tmdb.org/t/p/original/cKzFsv5NdYyKWhrmwsnBGe4cdFe.jpg
1094,11467,tt0265029,America's Sweethearts,en,"In the midst of a nasty public breakup of married movie stars, a studio publicist scrambles to put a cap on the escalating situation as the couple's latest film has found it's only print kidnapped by the director.",2001-07-17,Released,5.699,684,"Comedy, Romance, ",102,https://image.tmdb.org/t/p/original/4TQOYs8rCWi44O1tNbIQiRqHQkA.jpg
1095,320,tt0278504,Insomnia,en,Two Los Angeles homicide detectives are dispatched to a northern town where the sun doesn't set to investigate the methodical murder of a local teen.,2002-05-24,Released,6.937,3818,"Crime, Mystery, Thriller, ",118,https://image.tmdb.org/t/p/original/cwB0t4OHX1Pw1Umzc9jPgzalUpS.jpg
1096,199,tt0117731,Star Trek: First Contact,en,"The Borg, a relentless race of cyborgs, are on a direct course for Earth. Violating orders to stay away from the battle, Captain Picard and the crew of the newly-commissioned USS Enterprise E pursue the Borg back in time to prevent the invaders from changing Federation history and assimilating the galaxy.",1996-11-22,Released,7.3,1422,"Science Fiction, Action, Adventure, Thriller, ",111,https://image.tmdb.org/t/p/original/vrC1lkTktFQ4AqBfqf4PXoDDLcw.jpg
1097,20533,tt1075747,Jonah Hex,en,"Gunslinger Jonah Hex is appointed by President Ulysses Grant to track down terrorist Quentin Turnbull, a former Confederate officer determined on unleashing hell on earth. Jonah not only secures freedom by accepting this task, he also gets revenge on the man who slayed his wife and child.",2010-06-18,Released,4.883,1200,"Action, Western, Drama, Fantasy, Thriller, ",81,https://image.tmdb.org/t/p/original/1MpWjcCn8M0763QDoxcN0gXrc5q.jpg
1098,10684,tt0115956,Courage Under Fire,en,"A US Army officer, who made a ""friendly fire"" mistake that was covered up, has been reassigned to a desk job. He is tasked to investigate a female chopper commander's worthiness to be awarded the Medal of Honor. At first all seems in order. But then he begins to notice inconsistencies between the testimonies of the witnesses...",1996-07-04,Released,6.5,711,"Drama, Thriller, Mystery, War, ",116,https://image.tmdb.org/t/p/original/2TwwHfreTH5lnhWC9f77ZKaQ98j.jpg
1099,1624,tt0119528,Liar Liar,en,"Fletcher Reede is a fast-talking attorney and habitual liar. When his son Max blows out the candles on his fifth birthday he has just one wish - that his dad will stop lying for 24 hours. When Max's wish comes true, Fletcher discovers that his mouth has suddenly become his biggest liability.",1997-03-21,Released,6.637,4660,"Comedy, ",86,https://image.tmdb.org/t/p/original/p1habYSdC7oD3WygQ5lynU5G5rV.jpg
1100,325789,tt1355631,The Infiltrator,en,A U.S Customs official uncovers a massive money laundering scheme involving Pablo Escobar.,2016-07-13,Released,6.64,1437,"Crime, Drama, Thriller, ",127,https://image.tmdb.org/t/p/original/758F57DxVRLe38S1Je4O1Bjx2u6.jpg
1101,113464,tt0084132,Inchon,en,A noisy and absurd re-telling of the great 1950 invasion of Inchon during the Korean War which was masterminded by General Douglas MacArthur.,1982-05-04,Released,4.3,9,"Drama, History, War, ",140,https://image.tmdb.org/t/p/original/wq7hdBXdEYEkT9lstETxVQvZ8Ki.jpg
1102,888,tt0109813,The Flintstones,en,Modern Stone Age family the Flintstones hit the big screen in this live-action version of the classic cartoon. Fred helps Barney adopt a child. Barney sees an opportunity to repay him when Slate Mining tests its employees to find a new executive. But no good deed goes unpunished.,1994-05-26,Released,5.301,2033,"Fantasy, Comedy, Family, ",91,https://image.tmdb.org/t/p/original/ocsb0qiGlcn6UlcDRHa3xxSCc8Y.jpg
1103,82675,tt1397280,Taken 2,en,"In Istanbul, retired CIA operative Bryan Mills and his wife are taken hostage by the father of a kidnapper Mills killed while rescuing his daughter.",2012-09-27,Released,6.328,5760,"Action, Crime, Thriller, ",91,https://image.tmdb.org/t/p/original/yzAlcuJhpnxRPjaj7AHBRbNPQCJ.jpg
1104,4256,tt0306047,Scary Movie 3,en,"In the third installment of the Scary Movie franchise, news anchorwoman Cindy Campbell has to investigate mysterious crop circles and killing video tapes, and help the President stop an alien invasion in the process.",2003-10-24,Released,5.99,3357,"Comedy, ",84,https://image.tmdb.org/t/p/original/gLTVGCtUfD80sMDkbxAiWNso7Ne.jpg
1105,1493,tt0212346,Miss Congeniality,en,"When the local FBI office receives a letter from a terrorist known only as 'The Citizen', it's quickly determined that he's planning his next act at the Miss America beauty pageant. Because tough-as-nails Gracie Hart is the only female Agent at the office, she's chosen to go undercover as the contestant from New Jersey.",2000-12-22,Released,6.509,3238,"Comedy, Crime, Action, ",111,https://image.tmdb.org/t/p/original/pat3vKaRlB70he4ghwTMydR4TvP.jpg
1106,88751,tt0373051,Journey to the Center of the Earth,en,"On a quest to find out what happened to his missing brother, a scientist, his nephew and their mountain guide discover a fantastic and dangerous lost world in the center of the earth.",2008-07-10,Released,6.039,4120,"Action, Science Fiction, Adventure, Comedy, Family, ",93,https://image.tmdb.org/t/p/original/myhj05hTAcQL2rhOrMqWxiioo49.jpg
1107,11130,tt0368933,The Princess Diaries 2: Royal Engagement,en,"Mia Thermopolis is now a college graduate and on her way to Genovia to take up her duties as princess. Her best friend Lilly also joins her for the summer. Mia continues her 'princess lessons'- riding horses side-saddle, archery, and other royal. But her complicated life is turned upside down once again when she not only learns that she is to take the crown as queen earlier than expected...",2004-08-06,Released,6.656,2799,"Comedy, Drama, Family, Romance, ",113,https://image.tmdb.org/t/p/original/9GkLjwvqjwDfLZkWLGjLLfQf2Be.jpg
1108,227719,tt2436386,Project Almanac,en,"A group of teens discover secret plans of a time machine, and construct one. However, things start to get out of control.",2015-01-28,Released,6.651,2166,"Science Fiction, Thriller, Drama, ",106,https://image.tmdb.org/t/p/original/druhu1nf5Ad005hw9np1C2YrXHq.jpg
1109,9944,tt0107798,The Pelican Brief,en,A New Orleans law student finds herself embroiled in a terrifying web of intrigue extending to the highest levels of government after she writes a speculative legal brief about the murder of two Supreme Court justices.,1993-09-17,Released,6.6,1221,"Mystery, Drama, Thriller, Crime, ",141,https://image.tmdb.org/t/p/original/1V9B0fk3dh2Af2yUI5mAEETJNNT.jpg
